,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Book
1666,0,2,0,0,0,0,0,0,0,0,0,Subconcious
1667,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1668,0,0,0,1,0,0,0,0,0,1,1,Subconcious
1669,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1670,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1671,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1672,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1673,0,0,0,0,1,0,0,1,0,2,2,Subconcious
1674,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1675,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1676,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1677,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1678,0,0,0,1,0,0,0,0,0,0,0,Subconcious
1679,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1680,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1681,1,1,0,1,1,0,0,1,1,1,0,Subconcious
1682,0,0,0,1,0,0,0,0,0,0,0,Subconcious
1683,0,1,0,0,1,1,1,1,0,1,1,Subconcious
1684,0,0,0,0,0,1,0,0,1,0,-1,Subconcious
1685,0,0,0,0,0,0,0,1,0,1,1,Subconcious
1686,0,0,0,0,2,1,0,2,0,2,2,Subconcious
1687,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1688,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1689,0,1,0,0,2,0,1,2,1,2,1,Subconcious
1690,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1691,0,1,0,0,0,0,0,0,0,1,1,Subconcious
1692,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1693,0,0,0,0,0,0,0,2,1,3,2,Subconcious
1694,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1695,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1696,0,0,0,0,1,1,0,0,1,2,1,Subconcious
1697,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1698,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1699,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1700,1,1,0,0,0,0,1,1,0,2,2,Subconcious
1701,0,0,0,0,0,1,0,0,2,0,-2,Subconcious
1702,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1703,0,2,1,0,2,0,2,2,0,2,2,Subconcious
1704,0,1,0,0,1,1,0,1,1,1,0,Subconcious
1705,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1706,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1707,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1708,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1709,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1710,0,1,0,0,0,0,0,3,0,2,2,Subconcious
1711,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1712,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1713,0,1,0,0,1,0,0,0,0,1,1,Subconcious
1714,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1715,0,3,0,0,1,0,1,1,0,2,2,Subconcious
1716,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1717,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1718,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1719,0,1,0,0,0,0,0,1,0,1,1,Subconcious
1720,0,1,0,0,1,0,1,2,0,2,2,Subconcious
1721,0,0,0,1,0,0,0,0,0,0,0,Subconcious
1722,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1723,0,1,0,0,3,0,1,2,0,3,3,Subconcious
1724,1,2,1,1,3,1,2,3,1,4,3,Subconcious
1725,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1726,0,2,1,1,2,1,2,2,1,2,1,Subconcious
1727,0,0,0,0,1,1,0,1,1,1,0,Subconcious
1728,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1729,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1730,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1731,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1732,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1733,0,2,0,0,2,0,1,3,0,3,3,Subconcious
1734,0,0,0,0,0,0,0,1,0,1,1,Subconcious
1735,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1736,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1737,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1738,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1739,0,1,0,0,1,0,1,1,0,2,2,Subconcious
1740,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1741,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1742,0,1,0,0,1,0,0,0,0,1,1,Subconcious
1743,0,1,0,0,3,0,1,3,0,5,5,Subconcious
1744,0,1,0,0,1,0,1,2,0,2,2,Subconcious
1745,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1746,0,1,0,0,2,0,1,3,0,4,4,Subconcious
1747,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1748,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1749,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1750,0,2,0,0,2,0,0,2,0,6,6,Subconcious
1751,0,1,0,0,0,0,0,1,1,3,2,Subconcious
1752,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1753,0,2,0,0,1,0,1,1,0,1,1,Subconcious
1754,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1755,0,0,0,0,1,0,0,1,1,1,0,Subconcious
1756,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1757,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1758,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1759,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1760,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1761,1,0,1,0,0,0,0,0,1,0,-1,Subconcious
1762,1,1,1,2,1,0,0,1,0,1,1,Subconcious
1763,0,1,0,0,0,0,0,0,0,1,1,Subconcious
1764,0,0,0,1,0,0,0,0,0,0,0,Subconcious
1765,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1766,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1767,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1768,0,0,0,1,0,0,0,0,0,1,1,Subconcious
1769,1,2,1,1,1,2,1,1,1,2,1,Subconcious
1770,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1771,0,2,0,0,1,0,1,1,0,2,2,Subconcious
1772,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1773,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1774,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1775,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1776,0,0,0,0,0,0,0,1,0,0,0,Subconcious
1777,0,0,0,0,1,0,0,0,0,1,1,Subconcious
1778,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1779,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1780,0,2,0,0,2,0,1,2,0,3,3,Subconcious
1781,0,3,0,0,4,0,1,3,0,7,7,Subconcious
1782,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1783,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1784,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1785,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1786,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1787,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1788,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1789,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1790,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1791,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1792,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1793,0,1,0,0,0,1,0,0,0,0,0,Subconcious
1794,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1795,0,0,0,0,1,0,0,2,0,2,2,Subconcious
1796,0,0,0,0,1,0,0,2,0,2,2,Subconcious
1797,0,0,0,0,0,0,0,0,0,2,2,Subconcious
1798,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1799,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1800,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1801,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1802,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1803,0,1,0,0,1,1,0,1,1,1,0,Subconcious
1804,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1805,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1806,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1807,0,1,0,0,0,0,0,0,0,1,1,Subconcious
1808,0,0,0,0,0,0,0,1,0,1,1,Subconcious
1809,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1810,0,1,0,0,1,0,1,0,0,1,1,Subconcious
1811,0,0,0,0,0,0,0,0,1,1,0,Subconcious
1812,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1813,0,1,0,0,1,0,0,1,1,1,0,Subconcious
1814,0,1,0,0,2,0,0,1,0,2,2,Subconcious
1815,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1816,0,1,0,1,3,0,2,3,0,3,3,Subconcious
1817,0,0,0,0,0,1,1,0,1,0,-1,Subconcious
1818,0,0,0,0,1,1,0,2,1,1,0,Subconcious
1819,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1820,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1821,0,1,0,0,0,0,0,0,0,0,0,Subconcious
1822,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1823,0,1,0,0,2,0,1,2,0,2,2,Subconcious
1824,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1825,0,1,0,0,1,0,1,1,0,2,2,Subconcious
1826,0,1,0,0,0,0,0,0,0,1,1,Subconcious
1827,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1828,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1829,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1830,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1831,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1832,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1833,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1834,0,0,0,0,1,0,1,1,0,1,1,Subconcious
1835,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1836,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1837,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1838,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1839,0,0,0,1,0,2,0,1,2,1,-1,Subconcious
1840,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1841,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1842,0,0,0,0,3,0,1,2,0,4,4,Subconcious
1843,0,0,1,1,0,2,0,0,2,0,-2,Subconcious
1844,0,1,0,0,1,1,1,1,0,2,2,Subconcious
1845,0,0,0,0,0,0,0,1,0,2,2,Subconcious
1846,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1847,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1848,0,1,0,1,1,0,1,1,0,1,1,Subconcious
1849,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1850,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1851,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1852,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1853,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1854,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1855,1,1,0,1,2,1,1,2,1,2,1,Subconcious
1856,0,0,0,0,0,0,0,1,0,1,1,Subconcious
1857,0,3,0,0,2,0,2,2,0,2,2,Subconcious
1858,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1859,0,1,0,0,1,0,1,2,0,2,2,Subconcious
1860,0,1,0,0,0,0,0,0,0,0,0,Subconcious
1861,0,1,0,0,0,0,1,0,0,0,0,Subconcious
1862,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1863,1,0,1,1,0,1,0,0,1,0,-1,Subconcious
1864,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1865,0,1,0,0,1,0,1,2,0,2,2,Subconcious
1866,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1867,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1868,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1869,0,1,0,0,1,0,0,1,0,2,2,Subconcious
1870,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1871,0,2,0,0,0,0,0,0,0,1,1,Subconcious
1872,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1873,0,1,0,0,1,0,1,1,1,1,0,Subconcious
1874,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1875,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1876,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1877,1,0,0,1,0,1,1,0,1,1,0,Subconcious
1878,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1879,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1880,0,0,0,0,0,0,0,0,0,2,2,Subconcious
1881,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1882,0,1,0,0,0,0,0,0,0,1,1,Subconcious
1883,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1884,0,1,0,0,1,0,1,2,0,2,2,Subconcious
1885,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1886,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1887,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1888,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1889,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1890,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1891,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1892,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1893,0,0,0,0,0,0,0,1,0,1,1,Subconcious
1894,0,0,0,0,0,0,0,1,0,1,1,Subconcious
1895,0,1,0,0,1,0,1,1,0,2,2,Subconcious
1896,0,2,0,0,3,0,1,3,0,3,3,Subconcious
1897,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1898,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1899,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1900,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1901,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1902,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1903,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1904,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1905,0,2,0,0,0,0,0,0,0,1,1,Subconcious
1906,0,0,0,0,1,0,0,0,0,1,1,Subconcious
1907,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1908,0,0,0,0,0,0,0,1,0,1,1,Subconcious
1909,0,0,0,1,0,0,0,0,0,0,0,Subconcious
1910,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1911,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1912,0,1,0,0,0,0,1,1,0,1,1,Subconcious
1913,0,2,1,1,2,1,2,2,1,3,2,Subconcious
1914,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1915,0,1,0,0,1,0,0,1,0,2,2,Subconcious
1916,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1917,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1918,0,0,0,1,0,0,0,0,0,0,0,Subconcious
1919,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1920,0,3,0,0,2,0,1,2,0,2,2,Subconcious
1921,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1922,0,1,0,0,1,0,1,2,0,1,1,Subconcious
1923,1,0,0,0,0,0,0,1,0,1,1,Subconcious
1924,0,0,0,1,0,0,0,0,0,0,0,Subconcious
1925,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1926,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1927,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1928,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1929,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1930,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1931,0,0,0,0,1,0,0,0,0,1,1,Subconcious
1932,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1933,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1934,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1935,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1936,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1937,0,1,0,0,1,0,1,1,0,2,2,Subconcious
1938,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1939,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1940,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1941,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1942,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1943,0,0,0,0,0,1,0,0,1,2,1,Subconcious
1944,0,1,1,1,1,1,0,1,2,2,0,Subconcious
1945,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1946,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1947,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1948,0,0,0,0,0,1,0,1,1,1,0,Subconcious
1949,0,1,0,0,1,0,1,1,0,3,3,Subconcious
1950,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1951,0,1,0,0,0,0,0,0,0,1,1,Subconcious
1952,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1953,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1954,0,1,0,0,1,0,1,2,0,3,3,Subconcious
1955,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1956,0,0,0,0,0,0,0,2,0,1,1,Subconcious
1957,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1958,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1959,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1960,1,0,1,1,0,1,0,0,1,1,0,Subconcious
1961,0,1,0,0,1,0,0,1,0,4,4,Subconcious
1962,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1963,0,0,0,0,0,1,0,0,1,2,1,Subconcious
1964,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1965,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1966,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1967,0,1,0,0,1,0,1,2,0,2,2,Subconcious
1968,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1969,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1970,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1971,0,0,0,1,1,0,1,1,0,1,1,Subconcious
1972,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1973,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1974,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1975,0,0,0,0,0,0,0,1,0,1,1,Subconcious
1976,0,0,0,0,0,0,0,0,0,2,2,Subconcious
1977,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1978,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1979,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1980,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1981,0,1,0,0,0,0,0,0,0,0,0,Subconcious
1982,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1983,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1984,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1985,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1986,0,0,0,0,1,0,0,1,0,1,1,Subconcious
1987,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1988,0,2,0,0,0,0,0,0,0,1,1,Subconcious
1989,0,0,0,1,0,0,0,0,1,0,-1,Subconcious
1990,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1991,0,0,0,0,0,0,0,0,0,1,1,Subconcious
1992,0,1,0,0,1,0,1,1,0,2,2,Subconcious
1993,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1994,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1995,0,0,0,1,0,0,0,1,0,2,2,Subconcious
1996,0,1,0,0,1,0,1,1,0,1,1,Subconcious
1997,0,1,0,0,1,0,0,1,0,1,1,Subconcious
1998,0,0,0,0,0,0,0,0,0,0,0,Subconcious
1999,0,1,0,0,1,0,0,0,0,1,1,Subconcious
2000,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2001,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2002,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2003,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2004,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2005,0,1,0,1,1,0,0,1,0,1,1,Subconcious
2006,0,0,0,0,1,0,0,1,0,2,2,Subconcious
2007,0,1,0,0,1,0,1,2,0,4,4,Subconcious
2008,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2009,1,4,0,0,3,0,2,3,1,4,3,Subconcious
2010,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2011,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2012,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2013,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2014,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2015,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2016,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2017,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2018,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2019,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2020,1,2,0,0,0,1,0,0,1,1,0,Subconcious
2021,0,0,0,0,1,0,0,2,0,2,2,Subconcious
2022,0,1,0,1,1,0,0,1,0,2,2,Subconcious
2023,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2024,0,0,0,0,0,0,0,1,0,0,0,Subconcious
2025,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2026,0,1,0,0,1,0,1,0,0,2,2,Subconcious
2027,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2028,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2029,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2030,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2031,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2032,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2033,0,0,0,2,0,0,0,0,0,0,0,Subconcious
2034,1,1,0,0,2,0,1,2,1,2,1,Subconcious
2035,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2036,0,1,0,0,0,0,0,0,0,1,1,Subconcious
2037,0,0,0,0,1,0,0,0,0,2,2,Subconcious
2038,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2039,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2040,0,1,0,0,1,0,0,0,0,2,2,Subconcious
2041,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2042,0,0,0,1,1,0,0,2,0,2,2,Subconcious
2043,0,0,0,0,1,0,0,0,0,1,1,Subconcious
2044,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2045,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2046,1,0,1,0,1,1,0,0,1,2,1,Subconcious
2047,0,0,0,0,1,0,0,1,0,3,3,Subconcious
2048,0,1,0,0,0,0,0,1,0,1,1,Subconcious
2049,0,0,0,0,0,0,0,1,0,2,2,Subconcious
2050,0,1,0,0,1,0,1,1,0,3,3,Subconcious
2051,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2052,1,0,0,1,0,0,0,0,1,0,-1,Subconcious
2053,1,2,1,1,1,1,1,1,1,2,1,Subconcious
2054,0,1,0,0,2,0,1,0,0,2,2,Subconcious
2055,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2056,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2057,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2058,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2059,1,1,0,0,1,0,1,1,2,1,-1,Subconcious
2060,0,3,0,0,4,0,1,3,0,4,4,Subconcious
2061,0,0,0,1,0,1,0,0,1,1,0,Subconcious
2062,1,2,0,0,2,0,2,2,0,4,4,Subconcious
2063,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2064,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2065,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2066,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2067,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2068,0,1,0,0,1,0,1,1,0,3,3,Subconcious
2069,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2070,0,1,0,1,1,0,1,1,0,1,1,Subconcious
2071,0,0,0,0,1,0,0,0,0,1,1,Subconcious
2072,0,0,0,1,1,0,0,2,0,2,2,Subconcious
2073,0,1,0,0,0,0,0,0,0,1,1,Subconcious
2074,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2075,0,0,0,1,0,0,0,1,0,0,0,Subconcious
2076,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2077,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2078,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2079,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2080,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2081,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2082,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2083,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2084,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2085,0,1,1,0,0,1,0,1,2,1,-1,Subconcious
2086,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2087,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2088,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2089,0,0,0,0,0,0,0,0,0,2,2,Subconcious
2090,0,1,0,0,2,0,1,3,0,3,3,Subconcious
2091,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2092,0,1,0,0,1,1,1,1,1,1,0,Subconcious
2093,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2094,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2095,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2096,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2097,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2098,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2099,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2100,0,0,0,0,1,0,0,2,0,2,2,Subconcious
2101,0,3,0,1,5,0,1,6,0,7,7,Subconcious
2102,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2103,0,1,0,0,2,0,1,3,0,3,3,Subconcious
2104,0,0,0,1,0,0,0,0,0,1,1,Subconcious
2105,0,2,0,1,0,0,0,0,0,1,1,Subconcious
2106,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2107,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2108,0,1,0,0,2,1,1,3,1,2,1,Subconcious
2109,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2110,1,0,1,0,0,1,0,0,1,1,0,Subconcious
2111,0,0,0,0,1,0,0,2,0,1,1,Subconcious
2112,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2113,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2114,0,0,0,0,0,0,0,0,0,0,0,Subconcious
